#      TAU       FREQ        WWZ        AMP       COEF       NEFF
59050.0 	 0.00145772594752 	 3.82517036298392 	 4.35260218142e-08 	 1.9244929804089848e-07 	 97.98619561312687
59050.0 	 0.00155772594752 	 3.0084642649191946 	 3.98949371756e-08 	 1.9345913067977193e-07 	 97.98201991597173
59050.0 	 0.00165772594752 	 2.3595204321144174 	 3.57320837345e-08 	 1.945312020808665e-07 	 97.97696666035654
59050.0 	 0.00175772594752 	 1.9286035770834662 	 3.20574434575e-08 	 1.9566241043366906e-07 	 97.97092276905227
59050.0 	 0.00185772594752 	 1.7677841652011859 	 3.02791931716e-08 	 1.9682593157526492e-07 	 97.96376896737404
59050.0 	 0.00195772594752 	 1.8680172467904703 	 3.11336774376e-08 	 1.9795622947461446e-07 	 97.95537994637893
59050.0 	 0.00205772594752 	 2.1661907835417282 	 3.40201502395e-08 	 1.989368707059175e-07 	 97.94562453878156
59050.0 	 0.00215772594752 	 2.5692316539224147 	 3.77228932821e-08 	 1.9960406835206533e-07 	 97.93436590800506
59050.0 	 0.00225772594752 	 2.9767599161409817 	 4.11955296413e-08 	 1.9977986431446552e-07 	 97.92146175075774
59050.0 	 0.00235772594752 	 3.3005175143786545 	 4.37155892325e-08 	 1.993368147398772e-07 	 97.90676451351649
59050.0 	 0.00245772594752 	 3.4876581390576873 	 4.48997723766e-08 	 1.9826642941114297e-07 	 97.89012162326848
59050.0 	 0.00255772594752 	 3.543846448943091 	 4.47903022568e-08 	 1.967014902474892e-07 	 97.87137573283131
59050.0 	 0.00265772594752 	 3.540508047005548 	 4.39113587055e-08 	 1.94868159423297e-07 	 97.8503649810355
59050.0 	 0.00275772594752 	 3.5992415002606974 	 4.32072026337e-08 	 1.9300220564265978e-07 	 97.82692326800861
59050.0 	 0.00285772594752 	 3.863343217028159 	 4.3813055944e-08 	 1.9128608146481768e-07 	 97.80088054574806
59050.0 	 0.00295772594752 	 4.467960969318539 	 4.65927879282e-08 	 1.8983132190512437e-07 	 97.77206312411384
59050.0 	 0.00305772594752 	 5.509673354005963 	 5.16277290898e-08 	 1.8869261235848695e-07 	 97.74029399230751
59050.0 	 0.00315772594752 	 7.011878130807434 	 5.81423646221e-08 	 1.8788960017796472e-07 	 97.7053931558329
59050.0 	 0.00325772594752 	 8.891747512446186 	 6.49294265097e-08 	 1.874217808301116e-07 	 97.66717798885738
59050.0 	 0.00335772594752 	 10.949594764366246 	 7.08601244158e-08 	 1.8727338301530607e-07 	 97.62546360180654
59050.0 	 0.00345772594752 	 12.903615417285938 	 7.52076948574e-08 	 1.8741167530699068e-07 	 97.58006322394266
59050.0 	 0.00355772594752 	 14.467767562932808 	 7.77323263246e-08 	 1.8778326099456295e-07 	 97.53078860057147
59050.0 	 0.00365772594752 	 15.433982264989416 	 7.8575904454e-08 	 1.88311802715014e-07 	 97.47745040443131
59050.0 	 0.00375772594752 	 15.7124931694517 	 7.80701215339e-08 	 1.8890048020227766e-07 	 97.41985866071046
59050.0 	 0.00385772594752 	 15.31808170032243 	 7.6553271458e-08 	 1.894427150537802e-07 	 97.35782318502442
59050.0 	 0.00395772594752 	 14.328827705885306 	 7.42441077658e-08 	 1.898415220822459e-07 	 97.29115403358429
59050.0 	 0.00405772594752 	 12.851793992625641 	 7.1186999937e-08 	 1.9003088736895146e-07 	 97.2196619646569
59050.0 	 0.00415772594752 	 11.010384786777859 	 6.72660233663e-08 	 1.899883792844833e-07 	 97.14315891031703
59050.0 	 0.00425772594752 	 8.945904345287289 	 6.22710742202e-08 	 1.8973295164868258e-07 	 97.06145845736077
59050.0 	 0.00435772594752 	 6.817905103808424 	 5.59918709986e-08 	 1.8931174828999513e-07 	 96.97437633613985
59050.0 	 0.00445772594752 	 4.793786000696265 	 4.83210063347e-08 	 1.88784906690755e-07 	 96.88173091595905
59050.0 	 0.00455772594752 	 3.028178768011609 	 3.93496888456e-08 	 1.8821457148995848e-07 	 96.78334370556283
59050.0 	 0.00465772594752 	 1.6393748339567118 	 2.94327346364e-08 	 1.8765858796690387e-07 	 96.67903985713154
59050.0 	 0.00475772594752 	 0.6914741411610261 	 1.9220913945e-08 	 1.8716619513206693e-07 	 96.56864867209981
